Timestamp,Source_Country,Target_Country,Source_IP,Target_IP,Attack_Type,Port,Severity,Attack_Duration_Seconds,Year,Month,Hour,Date
2017-02-25,Australia,Brazil,136.28.89.161,155.212.126.113,Phishing,8080,Medium,27,2017,2,0,2017-02-25
2023-03-10,China,India,53.252.38.52,230.168.14.74,DDoS,22,High,1902,2023,3,0,2023-03-10
2023-05-18,USA,Germany,78.139.130.53,52.106.207.40,Phishing,3389,Low,1711,2023,5,0,2023-05-18
2016-02-02,Russia,India,94.94.196.205,43.112.186.3,DDoS,443,High,3233,2016,2,0,2016-02-02
2018-02-17,UK,Poland,7.230.67.137,143.173.95.139,SQL Injection,21,High,3187,2018,2,0,2018-02-17
2017-07-22,USA,France,206.116.191.139,238.167.19.207,DDoS,22,Medium,378,2017,7,0,2017-07-22
2018-12-31,Brazil,Japan,37.142.147.8,230.148.214.199,Malware,22,High,97,2018,12,0,2018-12-31
2020-01-27,Germany,Italy,251.135.59.123,56.78.118.132,DDoS,21,Critical,2726,2020,1,0,2020-01-27
2022-06-16,UK,Brazil,191.7.120.183,9.231.153.175,DDoS,5432,Low,1160,2022,6,0,2022-06-16
2023-03-03,Russia,Japan,3.67.18.45,227.229.49.155,DDoS,5432,Medium,388,2023,3,0,2023-03-03
2021-11-17,Brazil,UK,97.229.92.164,28.216.225.225,DDoS,80,Medium,1904,2021,11,0,2021-11-17
2015-10-13,Canada,France,144.79.157.59,190.16.87.174,Malware,3389,Medium,3051,2015,10,0,2015-10-13
2015-09-22,Indonesia,Italy,146.177.238.174,203.174.168.83,XSS,443,Medium,164,2015,9,0,2015-09-22
2021-06-25,Spain,Poland,83.157.198.109,34.215.138.229,Malware,53,High,1899,2021,6,0,2021-06-25
2022-06-13,Germany,Italy,178.250.239.253,239.1.66.115,Ransomware,8080,Low,1439,2022,6,0,2022-06-13
2024-06-09,Brazil,India,55.155.135.91,214.254.145.47,DDoS,22,Low,945,2024,6,0,2024-06-09
2022-11-07,Russia,Poland,83.126.81.169,24.178.213.104,DDoS,53,High,681,2022,11,0,2022-11-07
2020-11-06,USA,UK,139.5.66.111,29.245.253.206,SQL Injection,53,Medium,1002,2020,11,0,2020-11-06
2019-08-05,USA,Germany,184.12.170.106,72.222.86.215,XSS,25,Low,1160,2019,8,0,2019-08-05
2018-05-11,Japan,Poland,244.75.138.28,104.243.141.192,Phishing,25,Medium,158,2018,5,0,2018-05-11
2017-03-31,China,Turkey,7.142.77.197,156.222.133.74,Port Scan,5432,Medium,2446,2017,3,0,2017-03-31
2019-10-29,China,South Korea,61.51.170.136,231.137.142.102,DDoS,443,High,813,2019,10,0,2019-10-29
2023-05-07,Sweden,Poland,178.129.197.11,138.161.75.40,DDoS,443,Low,1763,2023,5,0,2023-05-07
2021-07-09,China,Canada,244.107.48.138,134.17.164.70,Port Scan,443,Critical,1390,2021,7,0,2021-07-09
2021-03-19,USA,Italy,143.103.47.221,61.111.202.177,Phishing,3389,Medium,1326,2021,3,0,2021-03-19
2015-02-10,USA,South Korea,153.112.6.11,234.197.83.199,DDoS,53,High,3011,2015,2,0,2015-02-10
2019-09-28,Germany,Canada,17.143.16.56,253.24.51.170,Ransomware,25,Critical,2397,2019,9,0,2019-09-28
2015-03-09,UK,Russia,66.164.83.166,147.62.203.67,Brute Force,3306,Low,2832,2015,3,0,2015-03-09
2017-09-14,Russia,Russia,242.213.75.233,30.107.166.134,Ransomware,3306,High,394,2017,9,0,2017-09-14
2019-12-05,Germany,Indonesia,127.131.226.18,111.227.150.121,Brute Force,22,High,1348,2019,12,0,2019-12-05
2022-01-05,Australia,Canada,207.89.182.242,11.72.91.253,DDoS,22,Low,2996,2022,1,0,2022-01-05
2019-06-10,Mexico,Sweden,243.207.94.17,29.119.119.8,XSS,53,High,2098,2019,6,0,2019-06-10
2019-07-14,Indonesia,Indonesia,210.223.114.107,215.221.80.163,Port Scan,22,Medium,1348,2019,7,0,2019-07-14
2023-10-04,Mexico,Italy,210.247.99.13,72.200.173.33,Ransomware,80,High,1538,2023,10,0,2023-10-04
2018-07-02,Germany,UK,63.14.187.164,234.5.190.165,DDoS,5432,Medium,843,2018,7,0,2018-07-02
2016-11-25,China,South Korea,18.133.14.25,145.22.78.230,Port Scan,443,High,1487,2016,11,0,2016-11-25
2023-06-15,USA,Sweden,44.121.39.140,160.14.236.148,DDoS,3306,Critical,3147,2023,6,0,2023-06-15
2021-11-29,USA,South Korea,104.189.62.53,150.30.182.161,DDoS,25,Critical,1783,2021,11,0,2021-11-29
2017-12-21,France,Mexico,53.156.163.118,5.18.63.174,Brute Force,443,Medium,2549,2017,12,0,2017-12-21
2023-01-07,Australia,Italy,65.131.43.50,135.157.57.175,Malware,80,Medium,1751,2023,1,0,2023-01-07
2021-10-15,India,Indonesia,199.137.36.23,9.254.239.187,SQL Injection,3389,Critical,2790,2021,10,0,2021-10-15
2019-08-21,USA,Brazil,216.74.50.55,112.105.123.71,SQL Injection,53,High,1778,2019,8,0,2019-08-21
2021-05-04,Germany,Sweden,240.125.12.83,199.113.171.59,Malware,3389,Medium,2014,2021,5,0,2021-05-04
2017-11-24,Turkey,Turkey,32.152.86.195,6.110.111.53,Port Scan,80,Medium,2236,2017,11,0,2017-11-24
2017-02-17,UK,Russia,232.155.189.19,64.232.248.219,Malware,25,Low,946,2017,2,0,2017-02-17
2024-12-26,Australia,China,201.251.51.64,4.1.70.250,SQL Injection,22,High,2177,2024,12,0,2024-12-26
2016-05-08,Australia,Brazil,241.205.130.164,31.65.117.197,Phishing,443,Low,3565,2016,5,0,2016-05-08
2019-05-05,Turkey,USA,221.128.139.226,19.197.118.69,XSS,3306,Medium,2145,2019,5,0,2019-05-05
2019-02-01,Canada,Italy,196.196.244.64,177.31.188.236,SQL Injection,3389,Medium,365,2019,2,0,2019-02-01
2019-11-26,South Korea,USA,1.89.26.139,199.79.243.55,Port Scan,21,Critical,2549,2019,11,0,2019-11-26
2016-10-22,China,Germany,87.2.211.93,245.205.204.127,Brute Force,21,High,1189,2016,10,0,2016-10-22
2018-09-10,USA,UK,168.119.244.132,211.77.91.166,Brute Force,25,Medium,919,2018,9,0,2018-09-10
2018-08-20,India,Poland,249.80.111.165,161.6.141.205,XSS,25,Low,2225,2018,8,0,2018-08-20
2018-07-23,USA,Australia,126.189.219.5,205.20.100.165,SQL Injection,80,High,3056,2018,7,0,2018-07-23
2020-06-09,Poland,USA,143.215.241.195,45.201.81.227,Port Scan,53,Medium,629,2020,6,0,2020-06-09
2023-05-19,Russia,UK,210.235.26.6,59.52.146.25,DDoS,3306,Low,1746,2023,5,0,2023-05-19
2020-08-06,Spain,Poland,123.44.246.58,123.207.215.129,DDoS,5432,High,970,2020,8,0,2020-08-06
2023-12-17,Brazil,Mexico,81.254.46.102,41.102.18.129,Malware,3389,Medium,273,2023,12,0,2023-12-17
2024-08-17,Russia,Australia,170.48.114.155,246.167.202.159,DDoS,3306,Medium,3399,2024,8,0,2024-08-17
2020-04-12,Turkey,Australia,20.198.115.163,102.71.166.8,Phishing,5432,High,2447,2020,4,0,2020-04-12
2018-09-09,Russia,Mexico,76.176.195.240,162.73.89.27,Brute Force,5432,Low,1587,2018,9,0,2018-09-09
2017-11-24,Brazil,Spain,196.121.180.109,169.7.32.73,Brute Force,25,Medium,2459,2017,11,0,2017-11-24
2017-09-03,USA,Australia,68.132.167.149,209.99.112.144,DDoS,3389,Medium,2825,2017,9,0,2017-09-03
2016-04-26,Japan,Sweden,236.66.144.135,130.171.31.80,Port Scan,443,Low,1088,2016,4,0,2016-04-26
2016-12-28,Russia,Australia,83.235.225.9,175.33.213.145,Ransomware,8080,High,3519,2016,12,0,2016-12-28
2021-12-02,UK,Germany,229.250.17.219,99.54.54.179,SQL Injection,80,High,2389,2021,12,0,2021-12-02
2023-08-03,UK,South Korea,225.113.140.185,180.135.182.221,Malware,53,High,1253,2023,8,0,2023-08-03
2017-10-28,South Korea,Sweden,173.120.11.141,139.190.30.82,Ransomware,8080,Critical,505,2017,10,0,2017-10-28
2024-03-26,South Korea,Japan,159.205.230.26,57.174.208.70,Port Scan,22,Medium,861,2024,3,0,2024-03-26
2015-12-09,India,China,63.159.22.134,66.183.235.107,Port Scan,22,Medium,2785,2015,12,0,2015-12-09
2024-08-03,Russia,UK,148.213.10.83,186.10.132.241,SQL Injection,3306,Low,629,2024,8,0,2024-08-03
2018-12-18,Mexico,Japan,163.26.71.37,74.73.62.109,Phishing,21,High,250,2018,12,0,2018-12-18
2021-07-07,Russia,Australia,136.133.172.228,171.42.24.5,Port Scan,3389,Medium,3142,2021,7,0,2021-07-07
2021-10-21,India,India,126.115.92.242,99.196.99.234,Malware,8080,High,512,2021,10,0,2021-10-21
2021-01-30,Brazil,USA,195.231.200.207,120.77.101.96,Brute Force,53,Medium,345,2021,1,0,2021-01-30
2022-02-19,Spain,Italy,117.219.49.243,173.187.120.65,Port Scan,8080,Medium,547,2022,2,0,2022-02-19
2016-06-10,Brazil,France,36.208.26.45,191.121.203.90,XSS,443,High,3345,2016,6,0,2016-06-10
2020-03-11,Brazil,USA,61.172.132.76,195.177.115.77,Phishing,22,Medium,556,2020,3,0,2020-03-11
2016-10-20,Japan,Indonesia,209.58.105.236,32.112.178.215,Ransomware,80,Critical,987,2016,10,0,2016-10-20
2020-09-04,UK,Mexico,26.95.79.244,186.52.23.243,DDoS,22,High,2920,2020,9,0,2020-09-04
2017-03-30,USA,USA,226.128.157.137,30.70.247.71,Port Scan,5432,Low,3417,2017,3,0,2017-03-30
2022-04-06,India,India,78.36.132.59,111.158.37.48,Port Scan,21,Critical,460,2022,4,0,2022-04-06
2016-02-10,South Korea,Indonesia,230.248.165.124,160.70.35.224,Port Scan,443,Critical,1131,2016,2,0,2016-02-10
2021-03-29,Sweden,Netherlands,88.81.141.148,204.68.160.59,DDoS,21,Medium,2934,2021,3,0,2021-03-29
2022-01-24,UK,South Korea,17.51.219.55,118.163.112.144,Ransomware,3306,Low,2789,2022,1,0,2022-01-24
2019-04-23,Brazil,Brazil,161.149.81.150,119.115.207.105,Port Scan,25,Low,2812,2019,4,0,2019-04-23
2019-12-17,China,USA,153.195.219.219,180.66.6.14,XSS,3389,Medium,2536,2019,12,0,2019-12-17
2016-05-19,Italy,France,110.140.143.230,233.157.106.154,SQL Injection,3389,High,3116,2016,5,0,2016-05-19
2015-06-28,Mexico,India,212.86.2.132,18.239.4.229,DDoS,3389,Medium,2550,2015,6,0,2015-06-28
2015-05-12,China,China,45.13.55.160,57.119.53.102,SQL Injection,53,Low,1449,2015,5,0,2015-05-12
2020-01-21,China,Turkey,251.22.89.219,25.175.180.254,XSS,25,High,921,2020,1,0,2020-01-21
2019-01-18,South Korea,UK,55.145.198.235,221.162.144.229,SQL Injection,3306,Critical,2097,2019,1,0,2019-01-18
2021-07-23,Russia,Turkey,179.208.136.189,94.215.127.124,DDoS,22,Medium,60,2021,7,0,2021-07-23
2022-01-31,Russia,Germany,97.138.226.19,36.156.193.72,Brute Force,443,Low,3330,2022,1,0,2022-01-31
2017-02-10,China,Italy,128.142.67.183,53.170.79.98,DDoS,25,Medium,577,2017,2,0,2017-02-10
2018-11-30,China,India,61.184.63.105,147.44.30.74,Phishing,22,High,3186,2018,11,0,2018-11-30
2020-10-24,Brazil,Italy,215.104.139.175,172.250.117.155,SQL Injection,5432,High,1795,2020,10,0,2020-10-24
2016-08-01,South Korea,Indonesia,134.34.193.99,84.217.73.232,Port Scan,21,Medium,349,2016,8,0,2016-08-01
2022-12-11,Russia,Indonesia,217.64.221.87,34.127.85.254,Port Scan,3389,Medium,2446,2022,12,0,2022-12-11
2019-02-24,Russia,Germany,210.206.81.66,152.56.7.196,Brute Force,5432,Low,1965,2019,2,0,2019-02-24
2015-07-13,Russia,China,159.83.224.190,51.136.184.205,Brute Force,3389,Medium,674,2015,7,0,2015-07-13
2020-06-30,India,Turkey,182.92.233.136,58.85.227.69,SQL Injection,53,Medium,1494,2020,6,0,2020-06-30
2018-03-31,China,Brazil,170.169.187.251,244.8.194.251,Port Scan,443,High,676,2018,3,0,2018-03-31
2021-07-22,India,Australia,168.231.150.152,152.170.54.144,DDoS,8080,Medium,2063,2021,7,0,2021-07-22
2023-03-18,Japan,Poland,38.130.125.41,132.59.94.46,DDoS,3306,Critical,2597,2023,3,0,2023-03-18
2018-10-16,USA,China,233.19.105.130,94.99.234.13,SQL Injection,80,Medium,138,2018,10,0,2018-10-16
2019-11-28,USA,China,92.96.62.211,37.182.177.241,Port Scan,53,Medium,3337,2019,11,0,2019-11-28
2018-01-15,USA,Spain,16.94.150.142,75.58.19.146,DDoS,25,High,818,2018,1,0,2018-01-15
2024-02-16,Germany,Italy,116.56.65.173,188.145.139.143,SQL Injection,8080,Low,2979,2024,2,0,2024-02-16
2021-03-11,Spain,Sweden,54.194.86.174,200.108.221.145,Malware,21,Low,1582,2021,3,0,2021-03-11
2020-04-20,USA,China,161.207.50.105,90.254.120.5,Ransomware,443,Medium,2666,2020,4,0,2020-04-20
2022-03-05,Turkey,Brazil,22.40.39.105,189.132.56.216,SQL Injection,25,Low,81,2022,3,0,2022-03-05
2017-02-18,USA,Poland,169.203.68.7,203.222.104.48,Malware,8080,Medium,303,2017,2,0,2017-02-18
2015-09-19,Spain,Japan,85.199.132.76,48.163.236.248,Port Scan,25,High,1298,2015,9,0,2015-09-19
2016-12-30,India,UK,250.91.187.209,109.161.253.100,SQL Injection,443,High,3185,2016,12,0,2016-12-30
2015-10-10,France,Mexico,84.223.253.154,21.102.5.192,Malware,3389,High,3070,2015,10,0,2015-10-10
2019-01-30,India,Australia,31.99.201.197,197.149.89.74,Malware,8080,High,2457,2019,1,0,2019-01-30
2024-06-13,India,Russia,52.112.72.21,122.211.160.146,Port Scan,3389,High,1955,2024,6,0,2024-06-13
2015-12-28,Mexico,Mexico,16.179.16.146,58.98.240.79,SQL Injection,8080,High,2768,2015,12,0,2015-12-28
2024-08-21,Canada,Italy,175.56.156.82,152.5.127.181,Brute Force,22,Medium,1843,2024,8,0,2024-08-21
2016-03-16,India,Spain,78.184.240.37,246.96.201.183,Phishing,25,High,2413,2016,3,0,2016-03-16
2020-11-10,USA,Japan,232.144.213.193,133.197.122.169,Phishing,443,Medium,3063,2020,11,0,2020-11-10
2019-07-03,USA,Mexico,60.189.11.126,233.98.135.90,Malware,443,High,2289,2019,7,0,2019-07-03
2022-09-01,Australia,Brazil,203.66.126.32,129.52.98.26,DDoS,3389,Medium,2137,2022,9,0,2022-09-01
2017-05-16,India,France,246.147.56.5,121.224.191.12,SQL Injection,53,Medium,1296,2017,5,0,2017-05-16
2018-12-18,India,Russia,131.156.90.215,70.84.19.208,Brute Force,22,Low,3327,2018,12,0,2018-12-18
2015-05-22,Japan,China,94.72.100.29,132.96.210.5,Port Scan,443,High,1513,2015,5,0,2015-05-22
2018-08-07,Spain,Poland,205.59.25.150,121.128.54.242,Port Scan,8080,High,245,2018,8,0,2018-08-07
2018-12-26,UK,France,238.97.101.117,198.185.206.180,Phishing,8080,High,1804,2018,12,0,2018-12-26
2022-08-28,Canada,Turkey,199.23.70.79,241.18.64.245,DDoS,3306,Low,3171,2022,8,0,2022-08-28
2020-02-19,Canada,Mexico,79.168.98.14,138.23.120.115,SQL Injection,21,Critical,2619,2020,2,0,2020-02-19
2020-01-22,Russia,UK,29.144.221.87,249.82.196.180,DDoS,5432,Low,1097,2020,1,0,2020-01-22
2019-09-09,Russia,Japan,10.47.247.4,96.175.198.26,SQL Injection,22,Critical,2672,2019,9,0,2019-09-09
2022-05-24,Australia,Australia,12.42.226.4,198.99.233.171,Phishing,53,High,3360,2022,5,0,2022-05-24
2016-12-01,Brazil,Spain,84.92.92.6,197.191.206.66,Port Scan,80,Low,3001,2016,12,0,2016-12-01
2017-09-24,Netherlands,Spain,142.247.35.175,246.243.104.191,Port Scan,3389,Medium,211,2017,9,0,2017-09-24
2020-09-27,USA,Italy,186.65.147.57,141.179.5.175,DDoS,8080,Medium,534,2020,9,0,2020-09-27
2018-08-18,USA,Russia,193.13.136.18,164.164.178.184,Port Scan,22,Critical,941,2018,8,0,2018-08-18
2017-05-30,Turkey,Italy,246.163.87.114,19.20.150.31,SQL Injection,443,Critical,3155,2017,5,0,2017-05-30
2018-04-28,France,Poland,244.26.233.166,105.239.190.44,DDoS,22,Low,1266,2018,4,0,2018-04-28
2018-03-05,Brazil,Sweden,212.66.26.126,196.195.101.89,Malware,22,Medium,12,2018,3,0,2018-03-05
2016-07-08,Canada,Spain,57.228.25.30,49.229.59.132,Phishing,3306,Low,2002,2016,7,0,2016-07-08
2016-02-08,Japan,France,210.135.27.139,117.167.135.199,Port Scan,80,Medium,517,2016,2,0,2016-02-08
2017-06-10,Germany,India,101.136.11.126,177.89.15.7,DDoS,21,Critical,794,2017,6,0,2017-06-10
2022-12-22,USA,Poland,216.30.94.116,175.116.196.98,DDoS,22,Critical,3188,2022,12,0,2022-12-22
2016-08-24,Mexico,Brazil,253.244.15.184,118.173.108.106,SQL Injection,53,Medium,347,2016,8,0,2016-08-24
2020-01-05,Spain,Spain,35.39.24.8,147.47.241.53,DDoS,3306,Low,2068,2020,1,0,2020-01-05
2015-12-07,China,Netherlands,43.170.84.169,230.155.133.245,DDoS,80,High,1725,2015,12,0,2015-12-07
2020-05-22,Spain,Sweden,47.26.180.216,60.250.77.62,Port Scan,5432,Medium,2184,2020,5,0,2020-05-22
2016-12-04,Italy,Germany,150.133.143.164,59.238.189.56,XSS,53,Critical,446,2016,12,0,2016-12-04
2015-11-14,Germany,Germany,101.63.93.207,78.222.47.176,Phishing,3306,High,3510,2015,11,0,2015-11-14
2022-04-19,France,Russia,219.177.55.72,138.160.193.24,Ransomware,5432,Medium,1872,2022,4,0,2022-04-19
2018-10-18,Brazil,Italy,60.185.29.19,29.235.135.95,DDoS,5432,Low,1986,2018,10,0,2018-10-18
2021-08-26,Russia,Russia,223.73.138.101,145.94.25.220,DDoS,25,Critical,173,2021,8,0,2021-08-26
2021-03-30,South Korea,Canada,138.246.225.217,36.189.71.163,DDoS,80,High,2753,2021,3,0,2021-03-30
2019-12-06,Spain,Russia,57.182.184.68,120.212.206.242,Brute Force,25,Medium,2565,2019,12,0,2019-12-06
2018-09-29,France,South Korea,245.197.87.103,50.184.222.248,Port Scan,80,Medium,159,2018,9,0,2018-09-29
2019-04-22,India,Indonesia,183.197.244.72,128.193.230.41,SQL Injection,22,Low,1815,2019,4,0,2019-04-22
2017-03-27,China,USA,209.129.118.242,25.162.136.56,Port Scan,3306,Low,1429,2017,3,0,2017-03-27
2016-07-06,USA,Netherlands,140.163.116.206,84.158.68.21,Malware,5432,Low,2560,2016,7,0,2016-07-06
2024-11-09,Brazil,Netherlands,240.82.202.247,91.10.87.33,Port Scan,3389,High,1676,2024,11,0,2024-11-09
2017-05-05,USA,South Korea,207.234.161.211,203.105.83.203,SQL Injection,80,High,4,2017,5,0,2017-05-05
2019-12-18,Germany,USA,226.109.153.16,4.23.197.53,XSS,22,High,2853,2019,12,0,2019-12-18
2022-11-06,Brazil,Brazil,136.35.213.211,113.242.133.18,Port Scan,3306,Low,1611,2022,11,0,2022-11-06
2024-12-21,Canada,Russia,174.139.189.44,17.186.195.107,SQL Injection,443,Low,2794,2024,12,0,2024-12-21
2015-07-02,Russia,India,139.252.139.150,113.122.200.184,SQL Injection,443,High,2152,2015,7,0,2015-07-02
2023-07-10,UK,Australia,85.219.82.190,168.87.215.2,Malware,25,Medium,2421,2023,7,0,2023-07-10
2019-04-24,Germany,Australia,234.176.232.102,121.103.149.180,Port Scan,8080,Critical,1673,2019,4,0,2019-04-24
2016-02-01,USA,Mexico,222.63.179.173,152.53.166.148,DDoS,21,High,282,2016,2,0,2016-02-01
2019-09-24,USA,Australia,239.237.33.213,50.252.167.60,Malware,53,Medium,2791,2019,9,0,2019-09-24
2022-09-27,Russia,Netherlands,60.123.2.141,114.219.108.39,Port Scan,25,Medium,2331,2022,9,0,2022-09-27
2019-02-26,Italy,Mexico,194.57.171.45,71.128.33.157,Brute Force,3306,High,1501,2019,2,0,2019-02-26
2017-06-25,USA,India,31.138.23.214,74.10.204.195,Phishing,3306,Low,235,2017,6,0,2017-06-25
2018-09-18,South Korea,Brazil,239.29.225.31,131.205.109.159,SQL Injection,5432,Critical,1726,2018,9,0,2018-09-18
2020-12-14,Poland,Italy,206.202.18.11,27.198.27.227,DDoS,22,High,3250,2020,12,0,2020-12-14
2024-12-08,Australia,Australia,103.47.3.130,252.111.9.245,Malware,443,Critical,338,2024,12,0,2024-12-08
2024-12-07,China,Poland,182.72.159.136,6.134.232.26,Phishing,80,Critical,3574,2024,12,0,2024-12-07
2015-01-01,Netherlands,Poland,171.176.130.22,43.19.16.105,Phishing,443,Medium,1246,2015,1,0,2015-01-01
2023-11-14,USA,Canada,124.133.135.20,23.203.208.157,Port Scan,22,High,456,2023,11,0,2023-11-14
2015-01-19,India,Germany,220.77.130.32,166.59.241.48,Brute Force,3389,Medium,2773,2015,1,0,2015-01-19
2024-04-26,Italy,Japan,90.3.169.42,148.21.156.178,Port Scan,5432,High,1919,2024,4,0,2024-04-26
2016-08-06,France,USA,248.77.249.213,33.114.40.218,DDoS,22,Low,1383,2016,8,0,2016-08-06
2016-03-31,Brazil,Australia,173.101.215.199,182.10.162.73,XSS,3306,Critical,410,2016,3,0,2016-03-31
2023-03-24,Russia,Spain,145.220.128.47,248.36.75.202,Malware,3389,Critical,1629,2023,3,0,2023-03-24
2020-07-29,Brazil,Germany,222.197.152.199,238.135.115.230,Port Scan,3389,High,1989,2020,7,0,2020-07-29
2018-02-06,India,USA,123.34.254.248,16.179.218.224,Brute Force,5432,Medium,558,2018,2,0,2018-02-06
2024-02-22,Russia,China,178.42.33.123,189.159.243.160,DDoS,53,High,462,2024,2,0,2024-02-22
2021-10-28,Poland,Canada,27.206.59.147,45.204.27.249,DDoS,3389,High,191,2021,10,0,2021-10-28
2024-01-25,Turkey,Russia,240.115.230.204,22.143.8.196,Phishing,53,High,2019,2024,1,0,2024-01-25
2020-05-06,Italy,South Korea,131.199.128.120,116.136.87.117,DDoS,3306,Low,1862,2020,5,0,2020-05-06
2024-03-26,Brazil,Germany,227.153.113.15,16.176.162.214,Brute Force,53,Medium,1169,2024,3,0,2024-03-26
2022-04-03,Japan,Germany,83.188.83.23,113.215.57.133,Ransomware,5432,High,1368,2022,4,0,2022-04-03
2020-11-20,Netherlands,Sweden,11.187.213.116,229.44.71.37,Port Scan,5432,Low,1600,2020,11,0,2020-11-20
2017-09-14,Spain,China,162.103.243.7,218.124.28.68,Ransomware,22,High,157,2017,9,0,2017-09-14
2024-02-04,Brazil,South Korea,106.172.247.219,113.224.166.46,DDoS,21,Medium,3380,2024,2,0,2024-02-04
2024-08-25,USA,Germany,192.114.23.102,201.100.26.75,SQL Injection,5432,Critical,894,2024,8,0,2024-08-25
2016-06-03,USA,Turkey,58.20.155.117,212.181.191.112,Brute Force,3389,Critical,862,2016,6,0,2016-06-03
2023-10-30,Germany,Spain,188.136.101.195,63.112.240.166,Ransomware,80,Medium,3200,2023,10,0,2023-10-30
2017-05-08,France,India,2.22.70.103,143.99.9.225,Port Scan,3306,Low,1048,2017,5,0,2017-05-08
2015-06-23,Spain,Turkey,104.36.108.24,75.22.198.184,DDoS,22,High,931,2015,6,0,2015-06-23
2018-09-28,Russia,China,140.209.22.246,37.57.249.188,DDoS,443,Medium,3197,2018,9,0,2018-09-28
2023-05-11,China,Japan,83.73.204.124,114.213.140.135,SQL Injection,53,Low,3247,2023,5,0,2023-05-11
2021-10-14,Brazil,Australia,224.245.223.81,194.103.41.152,SQL Injection,3389,High,1125,2021,10,0,2021-10-14
2016-12-27,Russia,Poland,151.74.191.30,218.153.190.212,DDoS,80,Critical,2099,2016,12,0,2016-12-27
2019-09-07,USA,UK,147.26.218.128,232.105.106.44,Port Scan,25,Low,1282,2019,9,0,2019-09-07
2020-02-19,Japan,Japan,11.20.118.56,130.170.227.161,Ransomware,53,Medium,661,2020,2,0,2020-02-19
2022-12-07,India,Netherlands,173.196.47.204,145.122.191.150,Port Scan,3389,High,1192,2022,12,0,2022-12-07
2019-08-09,South Korea,Sweden,89.248.58.10,1.229.94.238,DDoS,8080,High,1129,2019,8,0,2019-08-09
2018-09-09,Russia,Canada,22.71.24.194,198.233.182.14,Brute Force,3306,Low,2083,2018,9,0,2018-09-09
2017-09-16,Russia,Australia,96.213.189.7,100.225.102.231,Port Scan,25,High,2476,2017,9,0,2017-09-16
2022-05-10,India,Italy,72.245.243.127,53.6.90.64,Malware,3389,Low,339,2022,5,0,2022-05-10
2016-02-24,Italy,Indonesia,38.149.136.121,88.33.72.44,DDoS,21,High,720,2016,2,0,2016-02-24
2016-08-16,USA,Poland,89.28.92.54,253.107.34.162,Port Scan,22,High,1177,2016,8,0,2016-08-16
2021-12-07,Australia,Netherlands,159.116.228.217,152.2.136.117,SQL Injection,3389,Medium,506,2021,12,0,2021-12-07
2019-11-10,Russia,Italy,116.120.41.37,153.121.222.32,SQL Injection,53,High,2128,2019,11,0,2019-11-10
2021-09-25,Spain,India,125.166.179.76,56.94.249.7,SQL Injection,53,High,3103,2021,9,0,2021-09-25
2017-07-24,Australia,Canada,37.101.31.190,176.88.182.191,DDoS,22,High,225,2017,7,0,2017-07-24
2018-01-12,Russia,Italy,146.90.6.137,201.208.130.35,SQL Injection,3389,Medium,1233,2018,1,0,2018-01-12
2018-02-10,Japan,Indonesia,139.95.119.110,98.22.211.192,SQL Injection,5432,High,180,2018,2,0,2018-02-10
2015-11-28,China,Mexico,120.130.123.29,59.177.52.149,DDoS,443,Low,419,2015,11,0,2015-11-28
2024-06-11,Italy,Brazil,110.121.179.234,140.11.244.182,XSS,21,High,3569,2024,6,0,2024-06-11
2022-05-26,Brazil,Turkey,69.254.151.228,211.122.198.234,Ransomware,5432,High,1329,2022,5,0,2022-05-26
2020-09-19,India,Brazil,7.128.56.127,14.33.239.102,Ransomware,3389,High,656,2020,9,0,2020-09-19
2019-11-29,Japan,Netherlands,77.234.62.74,77.248.26.142,Phishing,5432,Medium,742,2019,11,0,2019-11-29
2017-08-16,Mexico,Italy,228.208.15.53,237.216.176.65,DDoS,8080,Low,314,2017,8,0,2017-08-16
